,datetime,timestamp,name,symbol,color,size,value,detail_text
86,2024-12-09 15:57:00-05:00,1733777820.0,TRIN,circle,blue,,1.6049033237969088,Value: 1.6049033237969088
87,2024-12-11 15:57:00-05:00,1733950620.0,TRIN,circle,blue,,0.868861119515797,Value: 0.868861119515797
88,2024-12-12 15:57:00-05:00,1734037020.0,TRIN,circle,blue,,0.6461463488301592,Value: 0.6461463488301592
89,2024-12-13 15:57:00-05:00,1734123420.0,TRIN,circle,blue,,0.805528191542322,Value: 0.805528191542322
90,2024-12-14 15:57:00-05:00,1734209820.0,TRIN,circle,blue,,0.6341239136829897,Value: 0.6341239136829897
91,2024-12-15 15:57:00-05:00,1734296220.0,TRIN,circle,blue,,0.6341239136829897,Value: 0.6341239136829897
92,2024-12-16 15:57:00-05:00,1734382620.0,TRIN,circle,blue,,0.9050060628934206,Value: 0.9050060628934206
93,2024-12-17 15:57:00-05:00,1734469020.0,TRIN,circle,blue,,0.3695309085919747,Value: 0.3695309085919747
94,2024-12-18 15:57:00-05:00,1734555420.0,TRIN,circle,blue,,1.3471484863999341,Value: 1.3471484863999341
95,2024-12-19 15:57:00-05:00,1734641820.0,TRIN,circle,blue,,0.9043794450425291,Value: 0.9043794450425291
96,2024-12-20 15:57:00-05:00,1734728220.0,TRIN,circle,blue,,0.85563309569725,Value: 0.85563309569725
97,2024-12-21 15:57:00-05:00,1734814620.0,TRIN,circle,blue,,1.369484910552625,Value: 1.369484910552625
98,2024-12-22 15:57:00-05:00,1734901020.0,TRIN,circle,blue,,1.369484910552625,Value: 1.369484910552625
99,2024-12-23 15:57:00-05:00,1734987420.0,TRIN,circle,blue,,0.830490800143253,Value: 0.830490800143253
100,2024-12-24 15:57:00-05:00,1735073820.0,TRIN,circle,blue,,1.440892790478116,Value: 1.440892790478116
101,2024-12-25 15:57:00-05:00,1735160220.0,TRIN,circle,blue,,2.513372582028974,Value: 2.513372582028974
102,2024-12-27 15:57:00-05:00,1735333020.0,TRIN,circle,blue,,0.8688805040879686,Value: 0.8688805040879686
103,2024-12-28 15:57:00-05:00,1735419420.0,TRIN,circle,blue,,0.5338666912920967,Value: 0.5338666912920967
104,2024-12-29 15:57:00-05:00,1735505820.0,TRIN,circle,blue,,0.5338666912920967,Value: 0.5338666912920967
105,2024-12-30 15:57:00-05:00,1735592220.0,TRIN,circle,blue,,0.3831788801225008,Value: 0.3831788801225008
106,2024-12-31 15:57:00-05:00,1735678620.0,TRIN,circle,blue,,1.1042357262165647,Value: 1.1042357262165647
107,2025-01-01 15:57:00-05:00,1735765020.0,TRIN,circle,blue,,1.400957231446806,Value: 1.400957231446806
108,2025-01-02 15:57:00-05:00,1735851420.0,TRIN,circle,blue,,0.7876343638605322,Value: 0.7876343638605322
109,2025-01-03 15:57:00-05:00,1735937820.0,TRIN,circle,blue,,0.7862580630985394,Value: 0.7862580630985394
110,2025-01-04 15:57:00-05:00,1736024220.0,TRIN,circle,blue,,0.8209610521215241,Value: 0.8209610521215241
111,2025-01-05 15:57:00-05:00,1736110620.0,TRIN,circle,blue,,0.8209610521215241,Value: 0.8209610521215241
112,2025-01-06 15:57:00-05:00,1736197020.0,TRIN,circle,blue,,0.7800900267176505,Value: 0.7800900267176505
113,2025-01-07 15:57:00-05:00,1736283420.0,TRIN,circle,blue,,1.7658892834321631,Value: 1.7658892834321631
114,2025-01-09 15:57:00-05:00,1736456220.0,TRIN,circle,blue,,1.308689255245598,Value: 1.308689255245598
115,2025-01-10 15:57:00-05:00,1736542620.0,TRIN,circle,blue,,0.6369865709654948,Value: 0.6369865709654948
116,2025-01-11 15:57:00-05:00,1736629020.0,TRIN,circle,blue,,0.7236038938176507,Value: 0.7236038938176507
117,2025-01-12 15:57:00-05:00,1736715420.0,TRIN,circle,blue,,0.7236038938176507,Value: 0.7236038938176507
118,2025-01-13 15:57:00-05:00,1736801820.0,TRIN,circle,blue,,0.8837397152961458,Value: 0.8837397152961458
119,2025-01-14 15:57:00-05:00,1736888220.0,TRIN,circle,blue,,2.896934690732784,Value: 2.896934690732784
120,2025-01-16 15:57:00-05:00,1737061020.0,TRIN,circle,blue,,2.108283700887182,Value: 2.108283700887182
121,2025-01-18 15:57:00-05:00,1737233820.0,TRIN,circle,blue,,1.4581167129666701,Value: 1.4581167129666701
122,2025-01-19 15:57:00-05:00,1737320220.0,TRIN,circle,blue,,1.4581167129666701,Value: 1.4581167129666701
123,2025-01-20 15:57:00-05:00,1737406620.0,TRIN,circle,blue,,1.4581167129666701,Value: 1.4581167129666701
124,2025-01-21 15:57:00-05:00,1737493020.0,TRIN,circle,blue,,1.9229282869535531,Value: 1.9229282869535531
125,2025-01-23 15:57:00-05:00,1737665820.0,TRIN,circle,blue,,0.819553721182237,Value: 0.819553721182237
126,2025-01-24 15:57:00-05:00,1737752220.0,TRIN,circle,blue,,1.697678145434656,Value: 1.697678145434656
127,2025-01-26 15:57:00-05:00,1737925020.0,TRIN,circle,blue,,1.3217447397290758,Value: 1.3217447397290758
128,2025-01-27 15:57:00-05:00,1738011420.0,TRIN,circle,blue,,2.6404407630561813,Value: 2.6404407630561813
129,2025-01-29 15:57:00-05:00,1738184220.0,TRIN,circle,blue,,1.1883781738001038,Value: 1.1883781738001038
130,2025-01-30 15:57:00-05:00,1738270620.0,TRIN,circle,blue,,1.620006331197974,Value: 1.620006331197974
131,2025-02-01 15:57:00-05:00,1738443420.0,TRIN,circle,blue,,1.3605888499914103,Value: 1.3605888499914103
132,2025-02-02 15:57:00-05:00,1738529820.0,TRIN,circle,blue,,1.3605888499914103,Value: 1.3605888499914103
133,2025-02-03 15:57:00-05:00,1738616220.0,TRIN,circle,blue,,0.5814660631964598,Value: 0.5814660631964598
134,2025-02-04 15:57:00-05:00,1738702620.0,TRIN,circle,blue,,0.5135491460254766,Value: 0.5135491460254766
