datetime,portfolio_value,cash,positions,return
2023-04-25 00:00:00-04:00,719.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.0
2023-04-26 00:00:00-04:00,719.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.0
2023-04-27 00:00:00-04:00,739.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.02777800926118834
2023-04-28 00:00:00-04:00,739.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.0
2023-04-29 00:00:00-04:00,719.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",-0.027027246166860808
2023-04-30 00:00:00-04:00,719.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.0
2023-05-01 00:00:00-04:00,719.9939999999999,719.9939999999999,"[{'asset': USD, 'quantity': 719.9939999999999}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}]",0.0
2023-05-02 00:00:00-04:00,659.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.08334625010763985
2023-05-03 00:00:00-04:00,619.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.06060741968153227
2023-05-04 00:00:00-04:00,619.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-05 00:00:00-04:00,519.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.16129417282864178
2023-05-06 00:00:00-04:00,579.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-05-05 9.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-05-05 10.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.11538789950175499
2023-05-07 00:00:00-04:00,579.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-08 00:00:00-04:00,579.9851999999998,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-09 00:00:00-04:00,679.9852000000001,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.17241819274009096
2023-05-10 00:00:00-04:00,1579.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",1.323558218620052
2023-05-11 00:00:00-04:00,1739.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.10126677135963047
2023-05-12 00:00:00-04:00,1759.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.011494350641603202
2023-05-13 00:00:00-04:00,1699.9851999999992,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.03409119576687403
2023-05-14 00:00:00-04:00,1699.9851999999992,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-15 00:00:00-04:00,1699.9851999999992,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-16 00:00:00-04:00,1659.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.023529616610779347
2023-05-17 00:00:00-04:00,1719.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.03614490056899311
2023-05-18 00:00:00-04:00,1999.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.16279209844363773
2023-05-19 00:00:00-04:00,2159.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.08000059200438092
2023-05-20 00:00:00-04:00,2079.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.03703729081106666
2023-05-21 00:00:00-04:00,2079.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-22 00:00:00-04:00,2079.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-23 00:00:00-04:00,2339.985200000001,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.1250008894294059
2023-05-24 00:00:00-04:00,2259.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.03418825042141371
2023-05-25 00:00:00-04:00,2279.9852,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.008849615475358341
2023-05-26 00:00:00-04:00,2139.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.061403907358697274
2023-05-27 00:00:00-04:00,2419.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.1308420263841077
2023-05-28 00:00:00-04:00,2419.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-29 00:00:00-04:00,2419.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-30 00:00:00-04:00,2419.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",0.0
2023-05-31 00:00:00-04:00,2239.985199999999,279.98519999999985,"[{'asset': USD, 'quantity': 279.98519999999985}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}]",-0.07438062017899949
2023-06-01 00:00:00-04:00,2399.9771999999994,1079.9771999999998,"[{'asset': USD, 'quantity': 1079.9771999999998}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.07142547191829673
2023-06-02 00:00:00-04:00,2339.9771999999994,1079.9771999999998,"[{'asset': USD, 'quantity': 1079.9771999999998}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.02500023750225633
2023-06-03 00:00:00-04:00,2539.9771999999975,1079.9771999999998,"[{'asset': USD, 'quantity': 1079.9771999999998}, {'asset': PLTR 2023-06-02 8.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-06-02 9.5 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.08547091826364728
2023-06-04 00:00:00-04:00,2519.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.007874086428806604
2023-06-05 00:00:00-04:00,2519.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-06 00:00:00-04:00,2299.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.08730237718023803
2023-06-07 00:00:00-04:00,2379.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.03478295350058258
2023-06-08 00:00:00-04:00,2479.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.04201720924049179
2023-06-09 00:00:00-04:00,2359.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.04838754162739889
2023-06-10 00:00:00-04:00,2439.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.03389863258000969
2023-06-11 00:00:00-04:00,2439.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-12 00:00:00-04:00,2439.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-13 00:00:00-04:00,2319.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.049180787427030026
2023-06-14 00:00:00-04:00,2199.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.05172464625945461
2023-06-15 00:00:00-04:00,2299.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.04545501653380768
2023-06-16 00:00:00-04:00,1979.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",-0.1391318140023301
2023-06-17 00:00:00-04:00,2319.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.17171914908919161
2023-06-18 00:00:00-04:00,2319.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-19 00:00:00-04:00,2319.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-20 00:00:00-04:00,2319.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-21 00:00:00-04:00,2599.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.12069084127206087
2023-06-22 00:00:00-04:00,2919.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.12307800237632849
2023-06-23 00:00:00-04:00,2979.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.020548105649591974
2023-06-24 00:00:00-04:00,3019.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.013422921490808815
2023-06-25 00:00:00-04:00,3019.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-26 00:00:00-04:00,3019.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-27 00:00:00-04:00,3059.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.013245133108952034
2023-06-28 00:00:00-04:00,3059.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-29 00:00:00-04:00,3059.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-06-30 00:00:00-04:00,3059.9771999999994,3079.9771999999994,"[{'asset': USD, 'quantity': 3079.9771999999994}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}]",0.0
2023-07-01 00:00:00-04:00,2739.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-06-30 18.0 CALL, 'quantity': -20.0}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",-0.1045853544268237
2023-07-02 00:00:00-04:00,2759.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.007299407536287994
2023-07-03 00:00:00-04:00,2759.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.0
2023-07-04 00:00:00-04:00,2859.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.036232561449337286
2023-07-05 00:00:00-04:00,2859.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.0
2023-07-06 00:00:00-04:00,2899.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.013986266325644259
2023-07-07 00:00:00-04:00,2739.9483999999993,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",-0.055173395499037325
2023-07-08 00:00:00-04:00,2719.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",-0.007299407536287772
2023-07-09 00:00:00-04:00,2719.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.0
2023-07-10 00:00:00-04:00,2719.9483999999998,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.0
2023-07-11 00:00:00-04:00,3159.9483999999993,2159.9483999999998,"[{'asset': USD, 'quantity': 2159.9483999999998}, {'asset': PLTR 2023-08-04 16.5 CALL, 'quantity': 20.0}, {'asset': PLTR 2023-08-04 18.0 CALL, 'quantity': -20.0}]",0.1617677747121966
